name;artist;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;duration_ms;time_signature;id;html
In Da Club;50 Cent;0.899;0.713;06;-2.752;0;0.366;0.255;0.0;0.0708;0.777;90.051;;0193467;04;7iL6o9tox1zgHpKUfh9vuC;https://open.spotify.com/track/7iL6o9tox1zgHpKUfh9vuC
Insane in the Brain;Cypress Hill;0.897;0.611;011;-10.489;01;0.211;0.0291;0.186;0.0894;0.769;102.304;;0208267;04;1oTHteQbmJw15rPxPVXUTv;https://open.spotify.com/track/1oTHteQbmJw15rPxPVXUTv
Express Yourself - Remix;N.W.A.;0.852;0.803;06;-6.929;0;0.264;0.00204;0.0;0.121;0.752;96.2;;02614;04;6NLLIPKjqFRnbCorRNTEHe;https://open.spotify.com/track/6NLLIPKjqFRnbCorRNTEHe
Scenario - LP Mix;A Tribe Called Quest;0.795;0.6;02;-14.004;01;0.341;0.112;0.000171;0.111;0.633;101.78;;0250133;04;0301nLjG0ti26rx5ZmfqtP;https://open.spotify.com/track/0301nLjG0ti26rx5ZmfqtP
Get into It;Tony Scott;0.791;0.851;011;-8.362;01;0.0519;0.0191;0.0;0.331;0.877;121.911;;0197933;04;6nAFR5Ea3zGboy2d9CfWFp;https://open.spotify.com/track/6nAFR5Ea3zGboy2d9CfWFp
Party Up;DMX;0.51;0.931;011;-3.302;01;0.347;0.0738;0.0;0.5;0.53;201.936;;0268867;04;2AaknMNIfzMqZGvbcDsJHZ;https://open.spotify.com/track/2AaknMNIfzMqZGvbcDsJHZ
Milkshake;Kelis;0.881;0.774;01;-6.068;01;0.0439;0.00986;0.0346;0.206;0.759;112.968;;0182627;04;2cMTIlktg3M9mXYqCPqw1J;https://open.spotify.com/track/2cMTIlktg3M9mXYqCPqw1J
Bow Down;Westside Connection;0.896;0.541;09;-8.253;01;0.281;0.00818;0.0;0.278;0.481;92.899;;020784;04;667CkwNvTozFtCMDC7BfBU;https://open.spotify.com/track/667CkwNvTozFtCMDC7BfBU
REMIND ME;Rilès;0.843;0.715;01;-5.553;0;0.218;0.0361;0.0;0.0754;0.54;90.966;;0151013;04;77FrfkBVqltE3daQKvQlvN;https://open.spotify.com/track/77FrfkBVqltE3daQKvQlvN
What's The Difference;Dr. Dre;0.782;0.819;011;-0.158;0;0.251;0.252;0.0;0.133;0.725;91.824;;0244267;04;2Dts49OexROL2KvCK2sokf;https://open.spotify.com/track/2Dts49OexROL2KvCK2sokf
Got It;Boys Noize;0.462;0.847;01;-6.85;01;0.518;0.0289;0.0;0.398;0.66;184.084;;0192743;04;17zF4zfyb78Cku56d11gkF;https://open.spotify.com/track/17zF4zfyb78Cku56d11gkF
Chin Check;N.W.A.;0.906;0.775;02;-5.775;01;0.268;0.0831;2.74e-05;0.15;0.838;100.054;;0221373;04;3vQir0wkIdLGq3Lc4V6J2y;https://open.spotify.com/track/3vQir0wkIdLGq3Lc4V6J2y
The Next Episode;Dr. Dre;0.92;0.891;03;-2.398;0;0.253;0.0313;0.0;0.083;0.311;95.295;;01616;04;20LxTsa6936zOlzTWqoPVt;https://open.spotify.com/track/20LxTsa6936zOlzTWqoPVt
Down On Me;Jeremih;0.7;0.598;02;-7.783;01;0.114;0.0369;0.0;0.111;0.594;160.041;;0228453;04;0wpbHnOW0zVUtV10LSj9c9;https://open.spotify.com/track/0wpbHnOW0zVUtV10LSj9c9
X Gon' Give It To Ya;DMX;0.678;0.857;01;-5.173;0;0.216;0.0325;0.0;0.0788;0.622;94.95;;0219253;04;2NeHnSFnwNp1Z5WYgcjJ8L;https://open.spotify.com/track/2NeHnSFnwNp1Z5WYgcjJ8L
Can I Kick It?;A Tribe Called Quest;0.848;0.666;0;-6.547;01;0.274;0.173;0.000699;0.129;0.744;96.662;;0251573;04;3Ti0GdlrotgwsAVBBugv0I;https://open.spotify.com/track/3Ti0GdlrotgwsAVBBugv0I
You Can Do It;Ice Cube;0.946;0.837;01;-5.355;0;0.164;0.00084;0.0;0.0482;0.893;99.881;;0259307;04;1xMPwgmLHVXkIFYL0rvGiZ;https://open.spotify.com/track/1xMPwgmLHVXkIFYL0rvGiZ
I Got 5 On It;Luniz;0.6;0.706;01;-7.899;0;0.361;0.209;0.0;0.125;0.58;173.926;;0253533;04;4IYKjN1DrYzxKXt0umJqsG;https://open.spotify.com/track/4IYKjN1DrYzxKXt0umJqsG
Grillz;Nelly;0.863;0.514;04;-7.243;0;0.249;0.0419;0.0;0.301;0.843;82.985;;027116;04;6MyRJF1ttIyBTFLoqzCRwV;https://open.spotify.com/track/6MyRJF1ttIyBTFLoqzCRwV
Juicy - 2007 Remaster;The Notorious B.I.G.;0.873;0.816;09;-4.645;01;0.256;0.483;0.0;0.146;0.79;96.067;;0301467;04;2b7FqlHc3JrzlYtGEkzq22;https://open.spotify.com/track/2b7FqlHc3JrzlYtGEkzq22
Stronger;Kanye West;0.369;0.785;01;-6.269;01;0.2;0.00299;0.0;0.206;0.443;104.033;;0312893;04;24H5KPBdSvHQMRXTp12K3J;https://open.spotify.com/track/24H5KPBdSvHQMRXTp12K3J
The Motto;Drake;0.766;0.442;01;-8.558;01;0.356;0.000107;6.12e-05;0.111;0.39;201.8;;0181573;04;4Kz4RdRCceaA9VgTqBhBfa;https://open.spotify.com/track/4Kz4RdRCceaA9VgTqBhBfa
Tambourine;Eve;0.82;0.854;01;-4.153;01;0.22;0.239;0.0;0.359;0.574;102.623;;019244;04;3WdYF0MLo2W9flzksSNS6o;https://open.spotify.com/track/3WdYF0MLo2W9flzksSNS6o
Clique;Kanye West;0.71;0.555;09;-5.942;0;0.295;0.0601;0.0;0.227;0.303;109.204;;0293613;05;7eW9cHOAHmYqphs5tWXETw;https://open.spotify.com/track/7eW9cHOAHmYqphs5tWXETw
Swimming Pools (Drank);Kendrick Lamar;0.656;0.446;01;-5.897;01;0.265;0.00695;0.000419;0.088;0.203;74.543;;02478;04;7bre6yd84LZ6MFoTppmHja;https://open.spotify.com/track/7bre6yd84LZ6MFoTppmHja
Crack A Bottle;Eminem;0.516;0.874;09;-2.571;01;0.186;0.0864;0.0;0.173;0.391;169.561;;029752;03;4dK00wCxlqWEeN8BoM1BHT;https://open.spotify.com/track/4dK00wCxlqWEeN8BoM1BHT
Bezerk (feat. A$AP Ferg);Big Sean;0.684;0.687;02;-4.673;01;0.2;0.0164;0.0;0.253;0.265;184.026;;0151067;04;2B9wgj9XzbJZLty03PRbVo;https://open.spotify.com/track/2B9wgj9XzbJZLty03PRbVo
I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster;Diddy;0.833;0.619;07;-5.595;01;0.0538;0.111;2.13e-05;0.159;0.901;109.92;;030656;04;1yy2DlSDtEt90d54rPDPXz;https://open.spotify.com/track/1yy2DlSDtEt90d54rPDPXz
Ni**as In Paris;JAY-Z;0.789;0.858;01;-5.542;01;0.311;0.127;0.0;0.349;0.775;140.022;;0219333;04;4Li2WHPkuyCdtmokzW2007;https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007
You Be Killin Em;Fabolous;0.664;0.909;06;-3.552;0;0.22;0.444;0.0;0.525;0.557;93.977;;0209693;04;5I6YA7oHtraxwWQzzCugDt;https://open.spotify.com/track/5I6YA7oHtraxwWQzzCugDt
BOP;DaBaby;0.769;0.787;011;-3.909;01;0.367;0.189;0.0;0.129;0.836;126.77;;0159715;04;6Ozh9Ok6h4Oi1wUSLtBseN;https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
A Milli;Lil Wayne;0.674;0.695;06;-8.636;0;0.278;0.0387;0.00202;0.194;0.773;151.486;;022184;04;6ScJMrlpiLfZUGtWp4QIVt;https://open.spotify.com/track/6ScJMrlpiLfZUGtWp4QIVt
Ooh Ahh (My Life Be Like) (feat. Toby Mac);Grits;0.756;0.855;02;-3.529;01;0.0669;0.136;0.00028;0.302;0.811;99.02;;0233173;04;1iUoWD9qE93GyoT80O5IKt;https://open.spotify.com/track/1iUoWD9qE93GyoT80O5IKt
Lollipop;Lil Wayne;0.829;0.428;0;-9.469;01;0.0831;0.056;0.00413;0.137;0.45;148.075;;0299333;04;5jnxxpX2834SB6LJ0S73Uz;https://open.spotify.com/track/5jnxxpX2834SB6LJ0S73Uz
My Name Is;Eminem;0.833;0.681;05;-6.248;0;0.356;0.0406;0.0;0.0926;0.839;85.497;;02684;04;0l08dcPEqNEUhymVBext8h;https://open.spotify.com/track/0l08dcPEqNEUhymVBext8h
Woah;Lil Baby;0.882;0.602;011;-5.554;01;0.245;0.0177;0.0;0.178;0.43;142.959;;0183011;04;598yNsG1JFrGd4n2kMoz7F;https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
Angel Baby;Tech N9ne;0.701;0.606;05;-5.965;0;0.189;0.635;0.0;0.296;0.501;96.058;;0195668;04;6jBLNo8wTAMls9zsdYEvl4;https://open.spotify.com/track/6jBLNo8wTAMls9zsdYEvl4
I Need A Girl PT II;Diddy;0.714;0.471;01;-7.392;0;0.483;0.421;0.0;0.0308;0.781;199.758;;02856;04;6dEdj6yZp2Yx20Z6udqyOZ;https://open.spotify.com/track/6dEdj6yZp2Yx20Z6udqyOZ
Gangsta's Paradise;Coolio;0.647;0.514;08;-10.05;01;0.0593;0.0655;0.0;0.398;0.387;79.974;;0240693;04;7lQWRAjyhTpCWFC0jmclT4;https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
Guess Who's Back;Rakim;0.79;0.798;06;-7.456;0;0.267;0.0153;0.0;0.106;0.693;94.015;;0250907;04;3ePJkJdZMGp9ahaNmaRM7O;https://open.spotify.com/track/3ePJkJdZMGp9ahaNmaRM7O
The Real Slim Shady;Eminem;0.949;0.661;05;-4.244;0;0.0572;0.0302;0.0;0.0454;0.76;104.504;;02842;04;3yfqSUWxFvZELEM4PmlwIR;https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
Yikes;Kanye West;0.676;0.777;01;-3.241;0;0.357;0.145;0.0;0.228;0.226;173.931;;0188773;04;2r4JRwcbIeuAzWjH4YXlLs;https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
Jerry Sprunger (with T-Pain);Tory Lanez;0.76;0.746;0;-5.331;0;0.227;0.137;0.0;0.0905;0.449;100.011;;0233546;04;6JsHgIkMYHcbNtKfsal2Mg;https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg
Hip-Hop;Dead Prez;0.583;0.543;04;-14.299;01;0.403;0.000642;0.00329;0.111;0.192;78.221;;0214173;04;7GZponFcuF76akiRDuaoaj;https://open.spotify.com/track/7GZponFcuF76akiRDuaoaj
Follow God;Kanye West;0.529;0.9;01;-3.503;01;0.418;0.000248;1.21e-05;0.0426;0.434;180.291;;0104591;04;2QpGZOhTCHHiKmpSO9FW4h;https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
"""The Gangsta The Killa And The Dope Dealer""";Westside Connection;0.804;0.697;011;-8.51;01;0.264;0.309;0.0;0.884;0.472;92.919;;0250227;04;6MbxtmdQYE6eljl9sntLZt;https://open.spotify.com/track/6MbxtmdQYE6eljl9sntLZt
Juicy - 2005 Remaster;The Notorious B.I.G.;0.889;0.818;09;-4.639;01;0.253;0.47;0.0;0.179;0.782;96.063;;030276;04;5ByAIlEEnxYdvpnezg7HTX;https://open.spotify.com/track/5ByAIlEEnxYdvpnezg7HTX
Bow Wow (That's My Name) (feat. Snoop Dogg);Bow Wow;0.92;0.677;02;-3.484;01;0.266;0.216;1.68e-06;0.0981;0.939;91.939;;0223267;04;3RnLEACttdwU6futFsaflI;https://open.spotify.com/track/3RnLEACttdwU6futFsaflI
All Mine;Kanye West;0.925;0.308;011;-6.562;0;0.338;0.125;0.0;0.0933;0.265;122.099;;0145507;04;3qnoOm4fwZPBS116f5hpgF;https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
"""How Do You Want It (ft. KC Jojo)""";2Pac;0.763;0.84;08;-3.704;01;0.0929;0.0346;0.0;0.0601;0.748;92.477;;0287547;04;6ZmLu4NAhMsuAXLkcLMBrb;https://open.spotify.com/track/6ZmLu4NAhMsuAXLkcLMBrb
I Love My Bitch;Busta Rhymes;0.604;0.808;0;-5.805;0;0.314;0.0297;0.0;0.0493;0.688;193.894;;0227667;04;3ln8p5gPbLGJQddjD1rdgA;https://open.spotify.com/track/3ln8p5gPbLGJQddjD1rdgA
Check Yo Self - Remix;Ice Cube;0.934;0.735;01;-6.668;01;0.251;0.031;8.6e-06;0.107;0.768;101.368;;0273107;04;3NGT0Td7H4Is1qrlDQJxma;https://open.spotify.com/track/3NGT0Td7H4Is1qrlDQJxma
Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy);T-Pain;0.782;0.676;01;-6.144;01;0.324;0.00786;1.17e-06;0.141;0.878;158.162;;0235733;04;4gdx3sBwgfZTZAqxKzQVTA;https://open.spotify.com/track/4gdx3sBwgfZTZAqxKzQVTA
Da Rockwilder;Method Man;0.612;0.659;06;-6.995;0;0.406;0.0137;0.0;0.417;0.393;99.137;;0136093;04;5ltdcgEflWut0osW0ZzLhM;https://open.spotify.com/track/5ltdcgEflWut0osW0ZzLhM
Dangerous;Ying Yang Twins;0.8;0.783;011;-3.872;0;0.0966;0.169;0.0;0.206;0.889;114.995;;0260427;04;7HhR1L61r3Z3PMWRRJSDHe;https://open.spotify.com/track/7HhR1L61r3Z3PMWRRJSDHe
Forgot About Dre;Dr. Dre;0.925;0.737;08;-1.292;01;0.0777;0.092;0.0;0.169;0.603;133.946;;022224;04;0Zh5U48tZNeAzzLTV1CVBE;https://open.spotify.com/track/0Zh5U48tZNeAzzLTV1CVBE
Straight To The Bank;50 Cent;0.642;0.846;07;-3.856;01;0.423;0.112;0.0;0.045;0.519;179.548;;0190653;04;3tFI8AEosXedl4jEQwwwSg;https://open.spotify.com/track/3tFI8AEosXedl4jEQwwwSg
Stand Up;Ludacris;0.751;0.84;06;-4.855;01;0.349;0.367;0.0;0.0916;0.801;99.057;;021376;04;2CtCwQhY0ZLvr8L2l8Bo6e;https://open.spotify.com/track/2CtCwQhY0ZLvr8L2l8Bo6e
Bitch Please;Snoop Dogg;0.863;0.771;07;-2.77;01;0.19;0.00954;0.0;0.288;0.812;95.029;;0234733;04;1YrHyDbH17btvI2rFTkbCQ;https://open.spotify.com/track/1YrHyDbH17btvI2rFTkbCQ
Muthaf**ka Up;Tyga;0.59;0.542;09;-7.849;01;0.329;0.00152;0.0;0.364;0.48;122.482;;023368;05;31VM9uxtem39xmT0dfDiSU;https://open.spotify.com/track/31VM9uxtem39xmT0dfDiSU
Lose Control (feat. Ciara & Fat Man Scoop);Missy Elliott;0.904;0.813;04;-7.105;0;0.121;0.0311;0.00697;0.0471;0.81;125.461;;0226864;04;0UaMYEvWZi0ZqiDOoHU3YI;https://open.spotify.com/track/0UaMYEvWZi0ZqiDOoHU3YI
Without Me;Eminem;0.919;0.657;07;-2.823;01;0.0907;0.00293;0.0;0.356;0.659;112.23;;0291213;04;5pBvNeOAJ54zgd5lEOmM3b;https://open.spotify.com/track/5pBvNeOAJ54zgd5lEOmM3b
Ayo Technology;50 Cent;0.63;0.782;08;-5.44;0;0.132;0.0828;0.0;0.034;0.418;140.144;;0247947;04;6A6am7JK6SNzIKOGlU53sw;https://open.spotify.com/track/6A6am7JK6SNzIKOGlU53sw
"""One Two Step (feat. Missy Elliott)""";Ciara;0.944;0.511;05;-10.96;0;0.161;0.042;0.00107;0.0379;0.842;113.046;;0203787;04;7uKcScNXuO3MWw6LowBjW1;https://open.spotify.com/track/7uKcScNXuO3MWw6LowBjW1
How Come;D12;0.75;0.851;09;-2.197;01;0.202;0.256;0.0;0.215;0.54;90.001;;0249533;04;3V608tXKQzlFg59P1ddJ0x;https://open.spotify.com/track/3V608tXKQzlFg59P1ddJ0x
Lose My Breath;Destiny's Child;0.814;0.899;01;-5.958;01;0.0637;0.00727;0.219;0.0979;0.545;119.011;;0242013;04;2n4uOdMHzEvcZ0KP7iQnay;https://open.spotify.com/track/2n4uOdMHzEvcZ0KP7iQnay
How We Do;The Game;0.862;0.648;04;-7.401;0;0.251;0.0455;0.0;0.0332;0.637;98.012;;0235533;04;6mZcNu9i8uhOYMiEAyEx81;https://open.spotify.com/track/6mZcNu9i8uhOYMiEAyEx81
Who Am I (What's My Name)?;Snoop Dogg;0.692;0.833;07;-3.974;01;0.0492;0.000136;1.98e-05;0.515;0.692;96.814;;024632;04;5XhkV07Vou38wnrzwURUOC;https://open.spotify.com/track/5XhkV07Vou38wnrzwURUOC
It's Like That;Mariah Carey;0.8;0.633;08;-4.875;0;0.0514;0.0901;0.0;0.0315;0.836;95.953;;020336;04;6lWiUIMSExoXW0wLkznwSo;https://open.spotify.com/track/6lWiUIMSExoXW0wLkznwSo
You Don't Know;Eminem;0.767;0.864;01;-1.847;0;0.133;0.0116;0.0;0.0957;0.747;85.475;;0257907;04;0nKZeSrqH9u31NLoTUsYBR;https://open.spotify.com/track/0nKZeSrqH9u31NLoTUsYBR
Ignition - Remix;R. Kelly;0.778;0.549;01;-6.144;01;0.0473;0.0549;0.0;0.0724;0.802;133.041;;018604;04;3zSCNTXI7Ed0PiidZVmzIe;https://open.spotify.com/track/3zSCNTXI7Ed0PiidZVmzIe
It Was A Good Day;Ice Cube;0.78;0.754;05;-5.377;0;0.0952;0.135;0.034;0.0467;0.81;82.394;;0260307;04;2MuJbBWAVewREJmB8WdGJ3;https://open.spotify.com/track/2MuJbBWAVewREJmB8WdGJ3
Faded;Tyga;0.84;0.642;01;-8.768;01;0.257;0.0191;0.0;0.322;0.325;95.058;;0213467;04;7Irp5B9hUwbLQ1bSOJhxoa;https://open.spotify.com/track/7Irp5B9hUwbLQ1bSOJhxoa
No Hands (feat. Roscoe Dash & Wale);Waka Flocka Flame;0.76;0.595;01;-6.366;01;0.0391;0.00544;0.0;0.241;0.361;131.497;;0263773;04;03tqyYWC9Um2ZqU0ZN849H;https://open.spotify.com/track/03tqyYWC9Um2ZqU0ZN849H
21 Questions;50 Cent;0.646;0.813;06;-3.846;0;0.299;0.349;9.37e-05;0.0427;0.895;92.729;;022444;04;70FCugJxa7XW04Np6iYJdI;https://open.spotify.com/track/70FCugJxa7XW04Np6iYJdI
'Till I Collapse;Eminem;0.548;0.847;01;-3.237;01;0.186;0.0622;0.0;0.0816;0.1;171.447;;0297787;04;4xkOaSrkexMciUUogZKVTS;https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS
Gin N Juice (feat. Dat Nigga Daz);Snoop Dogg;0.549;0.853;07;-4.293;01;0.188;0.0285;0.000296;0.618;0.346;94.695;;0211493;04;7sPt2cfrg7DrVP52zfvS1i;https://open.spotify.com/track/7sPt2cfrg7DrVP52zfvS1i
Goodies (feat. Petey Pablo);Ciara;0.826;0.647;05;-6.306;0;0.0491;0.0277;1.52e-06;0.298;0.872;102.017;;0223;04;3dFwpxh2yH7C7p9BGEKLVB;https://open.spotify.com/track/3dFwpxh2yH7C7p9BGEKLVB
Homecoming;Kanye West;0.667;0.747;01;-7.059;01;0.189;0.337;0.0;0.115;0.918;86.917;;0203493;04;1inwRCAEYHy6e7J0y1nnHx;https://open.spotify.com/track/1inwRCAEYHy6e7J0y1nnHx
Where The Hood At;DMX;0.537;0.948;05;-3.08;0;0.38;0.158;0.0;0.356;0.761;186.057;;0286267;04;7fXb8yG4gCsioqzJNZOv69;https://open.spotify.com/track/7fXb8yG4gCsioqzJNZOv69
X;Xzibit;0.935;0.608;04;-5.583;0;0.233;0.102;0.0;0.0891;0.829;96.913;;0255547;04;16LnNR25rqcvQVNv5UEQ7g;https://open.spotify.com/track/16LnNR25rqcvQVNv5UEQ7g
Hypnotize - 2007 Remaster;The Notorious B.I.G.;0.895;0.694;09;-4.384;01;0.275;0.176;0.0;0.292;0.632;93.944;;023;04;6Tsu3OsuMz4KEGKbOYd6A0;https://open.spotify.com/track/6Tsu3OsuMz4KEGKbOYd6A0
Ransom;Lil Tecca;0.745;0.642;07;-6.257;0;0.287;0.0204;0.0;0.0658;0.226;179.974;;013124;04;1lOe9qE0vR9zwWQAOk6CoO;https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
Ruff Ryders' Anthem - Re-Recorded;DMX;0.867;0.796;06;-4.73;01;0.0693;0.202;0.0;0.0838;0.776;92.766;;023104;04;32SFvZODywPBVDYSYtqxCj;https://open.spotify.com/track/32SFvZODywPBVDYSYtqxCj
"""Lose Yourself - From """"8 Mile"""" Soundtrack""";Eminem;0.701;0.728;02;-4.554;01;0.255;0.00971;0.00115;0.361;0.0591;171.388;;0326467;04;7w9bgPAmPTtrkt2v16QWvQ;https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
Hate It Or Love It;The Game;0.796;0.782;09;-4.805;01;0.21;0.146;0.0;0.13;0.418;99.978;;020744;04;6gQaf0ANLks2uWl2AHhU26;https://open.spotify.com/track/6gQaf0ANLks2uWl2AHhU26
HeadBand (feat. 2 Chainz);B.o.B;0.92;0.472;01;-7.941;01;0.333;0.166;0.0;0.068;0.308;97.463;;0219833;04;6gf1xlPETW9CwjsdnUzW3g;https://open.spotify.com/track/6gf1xlPETW9CwjsdnUzW3g
Jump Around;House Of Pain;0.854;0.71;04;-6.32;0;0.0793;0.0113;8.72e-05;0.166;0.818;106.894;;0214947;04;2oTDOIAdsxPTE7yAp4YOcv;https://open.spotify.com/track/2oTDOIAdsxPTE7yAp4YOcv
If I Can't;50 Cent;0.886;0.626;011;-2.528;0;0.277;0.265;0.0;0.024;0.856;93.989;;0196627;04;6mcu7D7QuABVwUGDwovOEh;https://open.spotify.com/track/6mcu7D7QuABVwUGDwovOEh
HUMBLE.;Kendrick Lamar;0.905;0.596;01;-7.496;0;0.118;0.000339;2.05e-05;0.0897;0.422;149.996;;0177604;04;3GnLo84IkdSWCPYt6tnLll;https://open.spotify.com/track/3GnLo84IkdSWCPYt6tnLll
On Fire;Lloyd Banks;0.759;0.825;08;-4.289;01;0.22;0.0923;0.00057;0.24;0.429;94.857;;018728;04;0B2ZuTLZnWQ6gz8RlNwBu1;https://open.spotify.com/track/0B2ZuTLZnWQ6gz8RlNwBu1
We Fly High;Jim Jones;0.684;0.797;01;-6.61;01;0.295;0.0809;0.0;0.0966;0.482;120.177;;023608;05;1qrJeqZbxsYyL3UV3mL7gM;https://open.spotify.com/track/1qrJeqZbxsYyL3UV3mL7gM
I Don't Dance - Album Edit;DMX;0.665;0.941;01;-4.86;01;0.195;0.0882;0.0;0.0664;0.532;103.096;;0209538;04;5SaO4hWRgqeruawxXuaYyM;https://open.spotify.com/track/5SaO4hWRgqeruawxXuaYyM
I Like That;Houston;0.798;0.497;01;-3.955;0;0.111;0.0161;0.0;0.289;0.383;106.982;;0237491;04;5mzMlUbbV9rta3M1YWB7rN;https://open.spotify.com/track/5mzMlUbbV9rta3M1YWB7rN
Mockingbird;Eminem;0.637;0.678;0;-3.798;01;0.266;0.209;0.0;0.156;0.254;84.039;;025076;04;4Tjg4jsELqr8cSgwDZ4twe;https://open.spotify.com/track/4Tjg4jsELqr8cSgwDZ4twe
What's Luv? (feat. Ja-Rule & Ashanti);Fat Joe;0.835;0.707;08;-5.074;01;0.0598;0.0219;2.19e-05;0.108;0.919;93.955;;0267093;04;2mKouqwAIdQnMP43zxR89r;https://open.spotify.com/track/2mKouqwAIdQnMP43zxR89r
Chain Hang Low;Jibbs;0.792;0.589;04;-6.869;0;0.262;0.0259;0.000128;0.114;0.778;157.147;;0207587;04;0bEWzalbBcEsPOiXKWbk1g;https://open.spotify.com/track/0bEWzalbBcEsPOiXKWbk1g
Teach Me How to Dougie;Cali Swag District;0.846;0.438;011;-4.981;01;0.141;0.2;9.43e-05;0.0939;0.512;85.013;;023748;04;61LtVmmkGr8P9I2tSPvdpf;https://open.spotify.com/track/61LtVmmkGr8P9I2tSPvdpf
Get Low;Lil Jon & The East Side Boyz;0.521;0.625;01;-7.47;01;0.067;0.0301;0.0;0.121;0.136;101.019;;0334067;04;0r2Bul2NuCViraT2zX1l5j;https://open.spotify.com/track/0r2Bul2NuCViraT2zX1l5j
Kush - Main;Dr. Dre;0.424;0.866;07;-6.171;01;0.2;0.000859;0.000139;0.0869;0.426;190.276;;0234243;04;0D5ER6UGojHVHVVJV0QdY8;https://open.spotify.com/track/0D5ER6UGojHVHVVJV0QdY8
Why We Thugs;Ice Cube;0.755;0.604;01;-5.436;01;0.417;0.382;0.0;0.125;0.663;98.458;;0224107;04;5ngSGTy4Tw8cIBCMeIgoc9;https://open.spotify.com/track/5ngSGTy4Tw8cIBCMeIgoc9
Gold Digger;Kanye West;0.629;0.696;01;-5.572;0;0.348;0.0195;0.0;0.0554;0.623;93.034;;0207627;04;1PS1QMdUqOal0ai3Gt7sDQ;https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ
Hypnotize - 2014 Remaster;The Notorious B.I.G.;0.901;0.697;09;-3.439;01;0.28;0.145;0.0;0.287;0.67;93.941;;0229827;04;7KwZNVEaqikRSBSpyhXK2j;https://open.spotify.com/track/7KwZNVEaqikRSBSpyhXK2j
I'm Better (feat. Lamb);Missy Elliott;0.926;0.354;01;-10.773;01;0.511;0.374;0.0;0.49;0.561;105.005;;021312;04;2Kf9fwIOwZwd6Aw7OxfkF0;https://open.spotify.com/track/2Kf9fwIOwZwd6Aw7OxfkF0
I Know What You Want (feat. Flipmode Squad);Busta Rhymes;0.648;0.759;06;-4.315;01;0.306;0.0142;0.0;0.648;0.518;85.996;;0324307;04;0YImOCkIJ2PWhCXaURCZnY;https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY
Right Thurr;Chingy;0.866;0.749;02;-3.977;01;0.253;0.15;0.0;0.0614;0.891;92.074;;0250747;04;0l3GEbH3CviUytD6iX4wzg;https://open.spotify.com/track/0l3GEbH3CviUytD6iX4wzg
Shake Ya Ass;Mystikal;0.914;0.607;07;-5.658;01;0.32;0.0626;0.0;0.0515;0.666;98.054;;0256973;04;1jRzdY7oUBOhrylNtiMtBD;https://open.spotify.com/track/1jRzdY7oUBOhrylNtiMtBD
Like This;MiMS;0.788;0.659;09;-6.984;0;0.278;0.0259;0.0;0.202;0.67;97.147;;020624;04;3duLHeK9prOlXuPHPUjO1X;https://open.spotify.com/track/3duLHeK9prOlXuPHPUjO1X
Look At Me Now;Chris Brown;0.764;0.694;011;-5.745;0;0.189;0.0439;3.67e-06;0.18;0.581;146.075;;0223933;04;7EKTo6rVJ3XSS7QTd6ep2j;https://open.spotify.com/track/7EKTo6rVJ3XSS7QTd6ep2j
Low (feat. T-Pain);Flo Rida;0.87;0.693;01;-4.571;0;0.0593;0.0624;0.0;0.153;0.37;128.029;;023;04;7jOuIhMrkiKj7bvYhRqaym;https://open.spotify.com/track/7jOuIhMrkiKj7bvYhRqaym
Ghetto Gospel;2Pac;0.794;0.614;05;-5.352;0;0.0467;0.0964;0.0;0.0789;0.663;80.569;;0237633;04;2MQ51y5NhCyva4SgWmK2Me;https://open.spotify.com/track/2MQ51y5NhCyva4SgWmK2Me
The Real Slim Shady;Eminem;0.948;0.656;05;-4.34;0;0.0606;0.0287;0.0;0.0472;0.77;104.495;;0284533;04;7KccdUP4IslFXUNNseqBc7;https://open.spotify.com/track/7KccdUP4IslFXUNNseqBc7
Candy Shop;50 Cent;0.609;0.588;07;-7.992;01;0.481;0.0305;0.000142;0.369;0.797;128.763;;0208533;05;2mpFm3f7QmdsVtSAIICEB7;https://open.spotify.com/track/2mpFm3f7QmdsVtSAIICEB7
Disco Inferno;50 Cent;0.92;0.657;03;-5.471;01;0.25;0.26;0.000571;0.291;0.675;96.95;;021424;04;5edU3oNjOvCPuvCol7HZjC;https://open.spotify.com/track/5edU3oNjOvCPuvCol7HZjC
